Grapheme	Frequency	Codepoint	UnicodeName
й	6657	U+0439	CYRILLIC SMALL LETTER SHORT I
к	19241	U+043A	CYRILLIC SMALL LETTER KA
К	1008	U+041A	CYRILLIC CAPITAL LETTER KA
л	31614	U+043B	CYRILLIC SMALL LETTER EL
Л	174	U+041B	CYRILLIC CAPITAL LETTER EL
м	22940	U+043C	CYRILLIC SMALL LETTER EM
М	1409	U+041C	CYRILLIC CAPITAL LETTER EM
н	38728	U+043D	CYRILLIC SMALL LETTER EN
Н	1838	U+041D	CYRILLIC CAPITAL LETTER EN
о	78694	U+043E	CYRILLIC SMALL LETTER O
О	2115	U+041E	CYRILLIC CAPITAL LETTER O
о́	10	U+043E, U+0301	CYRILLIC SMALL LETTER O, COMBINING ACUTE ACCENT
о́́	4	U+043E, U+0301, U+0301	CYRILLIC SMALL LETTER O, COMBINING ACUTE ACCENT, COMBINING ACUTE ACCENT
п	17760	U+043F	CYRILLIC SMALL LETTER PE
П	1985	U+041F	CYRILLIC CAPITAL LETTER PE
р	28345	U+0440	CYRILLIC SMALL LETTER ER
Р	225	U+0420	CYRILLIC CAPITAL LETTER ER
с	40751	U+0441	CYRILLIC SMALL LETTER ES
С	1838	U+0421	CYRILLIC CAPITAL LETTER ES
т	47395	U+0442	CYRILLIC SMALL LETTER TE
Т	1626	U+0422	CYRILLIC CAPITAL LETTER TE
у	20750	U+0443	CYRILLIC SMALL LETTER U
У	269	U+0423	CYRILLIC CAPITAL LETTER U
у́	1	U+0443, U+0301	CYRILLIC SMALL LETTER U, COMBINING ACUTE ACCENT
у́́́	1	U+0443, U+0301, U+0301, U+0301	CYRILLIC SMALL LETTER U, COMBINING ACUTE ACCENT, COMBINING ACUTE ACCENT, COMBINING ACUTE ACCENT
ф	439	U+0444	CYRILLIC SMALL LETTER EF
Ф	136	U+0424	CYRILLIC CAPITAL LETTER EF
х	6439	U+0445	CYRILLIC SMALL LETTER HA
Х	716	U+0425	CYRILLIC CAPITAL LETTER HA
ц	1939	U+0446	CYRILLIC SMALL LETTER TSE
Ц	214	U+0426	CYRILLIC CAPITAL LETTER TSE
ч	9753	U+0447	CYRILLIC SMALL LETTER CHE
Ч	352	U+0427	CYRILLIC CAPITAL LETTER CHE
ш	5296	U+0448	CYRILLIC SMALL LETTER SHA
Ш	5	U+0428	CYRILLIC CAPITAL LETTER SHA
щ	2378	U+0449	CYRILLIC SMALL LETTER SHCHA
Щ	1	U+0429	CYRILLIC CAPITAL LETTER SHCHA
ъ	88	U+044A	CYRILLIC SMALL LETTER HARD SIGN
ы	13957	U+044B	CYRILLIC SMALL LETTER YERU
ы́	4	U+044B, U+0301	CYRILLIC SMALL LETTER YERU, COMBINING ACUTE ACCENT
ы́́	1	U+044B, U+0301, U+0301	CYRILLIC SMALL LETTER YERU, COMBINING ACUTE ACCENT, COMBINING ACUTE ACCENT
ь	12437	U+044C	CYRILLIC SMALL LETTER SOFT SIGN
э	1730	U+044D	CYRILLIC SMALL LETTER E
Э	235	U+042D	CYRILLIC CAPITAL LETTER E
ю	4964	U+044E	CYRILLIC SMALL LETTER YU
Ю	7	U+042E	CYRILLIC CAPITAL LETTER YU
я	13031	U+044F	CYRILLIC SMALL LETTER YA
Я	997	U+042F	CYRILLIC CAPITAL LETTER YA
я́	3	U+044F, U+0301	CYRILLIC SMALL LETTER YA, COMBINING ACUTE ACCENT
